NameSpace,ClassName,MethodName,PropertyType,Length
System,String,join,APEX_OBJECT:String,18
System,String,lastIndexOf,String,6
System,String,lastIndexOf,String:Integer,14
System,String,lastIndexOfChar,Integer,7
System,String,lastIndexOfChar,Integer:Integer,15
System,String,lastIndexOfIgnoreCase,String,6
System,String,lastIndexOfIgnoreCase,String:Integer,14
System,String,left,Integer,7
System,String,leftPad,Integer,7
System,String,leftPad,Integer:String,14
System,String,length,,0
System,String,mid,Integer:Integer,15
System,String,normalizeSpace,,0
System,String,offsetByCodePoints,Integer:Integer,15
System,String,overlay,String:Integer:Integer,22
System,String,remove,String,6
System,String,removeEnd,String,6
System,String,removeEndIgnoreCase,String,6
System,String,removeStart,String,6
System,String,removeStartIgnoreCase,String,6
System,String,repeat,Integer,7
System,String,repeat,String:Integer,14
System,String,replace,String:String,13
System,String,replaceAll,String:String,13
System,String,replaceFirst,String:String,13
System,String,reverse,,0
System,String,right,Integer,7
System,String,rightPad,Integer,7
System,String,rightPad,Integer:String,14
System,String,split,String,6
System,String,split,String:Integer,14
System,String,splitByCharacterType,,0
System,String,splitByCharacterTypeCamelCase,,0
System,String,startsWith,String,6
System,String,startsWithIgnoreCase,String,6
System,String,stripHtmlTags,,0
System,String,substring,Integer,7
System,String,substring,Integer:Integer,15
System,String,substringAfter,String,6
System,String,substringAfterLast,String,6
System,String,substringBefore,String,6
System,String,substringBeforeLast,String,6
System,String,substringBetween,String,6
System,String,substringBetween,String:String,13
System,String,swapCase,,0
System,String,toLowerCase,String,6
System,String,toLowerCase,,0
System,String,toUpperCase,String,6
System,String,toUpperCase,,0
System,String,trim,,0
System,String,uncapitalize,,0
System,String,unescapeCsv,,0
System,String,unescapeEcmaScript,,0
System,String,unescapeHtml3,,0
System,String,unescapeHtml4,,0
System,String,unescapeJava,,0
System,String,unescapeUnicode,,0
System,String,unescapeXml,,0
System,String,valueOf,Date,4
System,String,valueOf,Datetime,8
System,String,valueOf,Decimal,7
System,String,valueOf,Double,6
System,String,valueOf,Integer,7
System,String,valueOf,Long,4
System,String,valueOf,Object,6
System,String,valueOfGmt,Datetime,8
System,StringException,getCause,,0
System,StringException,getLineNumber,,0
System,StringException,getMessage,,0
System,StringException,getStackTraceString,,0
System,StringException,getTypeName,,0
System,StringException,initCause,Exception,9
System,StringException,setMessage,String,6
System,StubProvider,handleMethodCall,Object:String:System.Type:List<System.Type>:List<String>:List<ANY>,66
System,SupportPredictiveService,clone,,0
System,SupportPredictiveService,findSimilarCases,String,6
System,System,abortJob,String,6
System,System,assert,Boolean,7
System,System,assert,Boolean:ANY,11
System,System,assertEquals,ANY:ANY,7
System,System,assertEquals,ANY:ANY:ANY,11
System,System,assertNotEquals,ANY:ANY,7
System,System,assertNotEquals,ANY:ANY:ANY,11
System,System,changeOwnPassword,String:String,13
System,System,currentPageReference,,0
System,System,currentTimeMillis,,0
System,System,debug,ANY,3
System,System,debug,APEX_OBJECT:ANY,15
System,System,enqueueJob,APEX_OBJECT,11
System,System,equals,ANY:ANY,7
System,System,getApplicationReadWriteMode,,0
System,System,hashCode,ANY,3
System,System,isBatch,,0
System,System,isFuture,,0
System,System,isQueueable,,0
System,System,isScheduled,,0
System,System,movePassword,Id:Id,5
System,System,now,,0
System,System,process,List:String:String:String,25
System,System,purgeOldAsyncJobs,Date,4
System,System,requestVersion,,0
System,System,resetPassword,Id:Boolean,10
System,System,resetPasswordWithEmailTemplate,Id:Boolean:String,17
System,System,runAs,Package.Version,15
System,System,runAs,SObject:ANY,11
System,System,schedule,String:String:APEX_OBJECT,25
System,System,scheduleBatch,APEX_OBJECT:String:Integer,26
System,System,scheduleBatch,APEX_OBJECT:String:Integer:Integer,34
System,System,setPassword,Id:String,9
System,System,submit,List:String:String,18
System,System,today,,0
System,Test,clearApexPageMessages,,0
System,Test,clone,,0
System,Test,createStub,System.Type:System.StubProvider,31
System,Test,enqueueBatchJobs,Integer,7
System,Test,getEventBus,,0
System,Test,getFlexQueueOrder,,0
System,Test,getStandardPricebookId,,0
System,Test,invokeContinuationMethod,Object:System.Continuation,26
System,Test,invokePage,System.PageReference,20
System,Test,isRunningTest,,0
System,Test,loadData,Schema.SObjectType:String,25
System,Test,newSendEmailQuickActionDefaults,Id:Id,5
System,Test,setContinuationResponse,String:System.HttpResponse,26
System,Test,setCreatedDate,Id:Datetime,11
System,Test,setCurrentPage,Object,6
System,Test,setCurrentPageReference,Object,6
System,Test,setFixedSearchResults,List<String>,12
System,Test,setMock,System.Type:Object,18
System,Test,setReadOnlyApplicationMode,Boolean,7
System,Test,startTest,,0
System,Test,stopTest,,0
System,Test,testInstall,System.InstallHandler:System.Version,36
System,Test,testInstall,System.InstallHandler:System.Version:Boolean,44
System,Test,testSandboxPostCopyScript,System.SandboxPostCopy:Id:Id:String,35
System,Test,testUninstall,System.UninstallHandler,23
System,Time,addError,Exception,9
System,Time,addError,Exception:Boolean,17
System,Time,addError,String,6
System,Time,addError,String:Boolean,14
System,Time,addHours,Integer,7
System,Time,addMilliseconds,Integer,7
System,Time,addMinutes,Integer,7
System,Time,addSeconds,Integer,7
System,Time,hour,,0
System,Time,millisecond,,0
System,Time,minute,,0
System,Time,newInstance,Integer:Integer:Integer:Integer,31
System,Time,second,,0
System,TimeZone,clone,,0
System,TimeZone,getDisplayName,,0
System,TimeZone,getID,,0
System,TimeZone,getOffset,Datetime,8
System,TimeZone,getTimeZone,String,6
System,TimeZone,toString,,0
System,TouchHandledException,getCause,,0
System,TouchHandledException,getLineNumber,,0
System,TouchHandledException,getMessage,,0
System,TouchHandledException,getStackTraceString,,0
System,TouchHandledException,getTypeName,,0
System,TouchHandledException,initCause,Exception,9
System,TouchHandledException,setMessage,String,6
System,TriggerOperation,equals,Object,6
System,TriggerOperation,hashCode,,0
System,TriggerOperation,ordinal,,0
System,TriggerOperation,values,,0
System,Type,clone,,0
System,Type,equals,Object,6
System,Type,forName,String,6
System,Type,forName,String:String,13
System,Type,getName,,0
System,Type,hashCode,,0
System,Type,newInstance,,0
System,Type,toString,,0
System,TypeException,getCause,,0
System,TypeException,getLineNumber,,0
System,TypeException,getMessage,,0
System,TypeException,getStackTraceString,,0
System,TypeException,getTypeName,,0
System,TypeException,initCause,Exception,9
System,TypeException,setMessage,String,6
System,UnexpectedException,getCause,,0
System,UnexpectedException,getLineNumber,,0
System,UnexpectedException,getMessage,,0
System,UnexpectedException,getStackTraceString,,0
System,UnexpectedException,getTypeName,,0
System,UnexpectedException,initCause,Exception,9
System,UnexpectedException,setMessage,String,6
System,UnsupportedOperationException,clone,,0
System,UnsupportedOperationException,getTypeName,,0
System,Url,clone,,0
System,Url,getAuthority,,0
System,Url,getCurrentRequestUrl,,0
System,Url,getDefaultPort,,0
System,Url,getFile,,0
System,Url,getFileFieldURL,String:String,13
System,Url,getHost,,0
System,Url,getOrgDomainUrl,,0
System,Url,getPath,,0
System,Url,getPort,,0
System,Url,getProtocol,,0
System,Url,getQuery,,0
System,Url,getRef,,0
System,Url,getSalesforceBaseUrl,,0
System,Url,getUserInfo,,0
System,Url,sameFile,System.Url,10
System,Url,toExternalForm,,0
System,Url,toString,,0
System,UserInfo,clone,,0
System,UserInfo,getDefaultCurrency,,0
System,UserInfo,getFirstName,,0
System,UserInfo,getLanguage,,0
System,UserInfo,getLastName,,0
System,UserInfo,getLocale,,0
System,UserInfo,getName,,0
System,UserInfo,getOrganizationId,,0
System,UserInfo,getOrganizationName,,0
System,UserInfo,getProfileId,,0
System,UserInfo,getSessionId,,0
System,UserInfo,getTimeZone,,0
System,UserInfo,getUiTheme,,0
System,UserInfo,getUiThemeDisplayed,,0
System,UserInfo,getUserEmail,,0
System,UserInfo,getUserId,,0
System,UserInfo,getUserName,,0
System,UserInfo,getUserRoleId,,0
System,UserInfo,getUserType,,0
System,UserInfo,isCurrentUserLicensed,String,6
System,UserInfo,isMultiCurrencyOrganization,,0
System,UserManagement,clone,,0
System,UserManagement,deregisterVerificationMethod,Id:Auth.VerificationMethod,26
System,UserManagement,formatPhoneNumber,String:String,13
System,UserManagement,obfuscateUser,Id,2
System,UserManagement,obfuscateUser,Id:String,9
System,UserManagement,registerVerificationMethod,Auth.VerificationMethod:String,30
System,Version,compareTo,System.Version,14
System,Version,major,,0
System,Version,minor,,0
System,Version,patch,,0
System,VisualforceException,getCause,,0
System,VisualforceException,getLineNumber,,0
System,VisualforceException,getMessage,,0
System,VisualforceException,getStackTraceString,,0
System,VisualforceException,getTypeName,,0
System,VisualforceException,initCause,Exception,9
System,VisualforceException,setMessage,String,6
System,WaveTemplateException,getCause,,0
System,WaveTemplateException,getLineNumber,,0
System,WaveTemplateException,getMessage,,0
System,WaveTemplateException,getStackTraceString,,0
System,WaveTemplateException,getTypeName,,0
System,WaveTemplateException,initCause,Exception,9
System,WaveTemplateException,setMessage,String,6
System,WebServiceCallout,beginInvoke,APEX_OBJECT:APEX_OBJECT:ANY:APEX_OBJECT:List,44
System,WebServiceCallout,endInvoke,APEX_OBJECT,11
